"id","title","lng","lat","province","city","area"
"20","绿石环境行动网络","118.781","32.044","江苏","南京市","建邺区"
"23","百蝶缘生态发展中心","118.782","31.9921","江苏","南京市","雨花台区"
"24","青环志愿者服务中心","118.851","32.0093","江苏","南京市","白下区"
"25","江苏绿色之友","118.827","32.0811","江苏","南京市","玄武区"
"26","昆山市鹿城环保志愿者","120.902","31.3922","江苏","苏州市","昆山市"
"27","上海道融自然保护与可持续发展中心","121.367","31.1132","上海","上海市","闵行区(浦江镇)"
"29","南京晓庄学院自然之友","118.906","31.8945","江苏","南京市","江宁区"
"31","莫愁湖环保协会","118.772","32.0379","江苏","南京市","建邺区"
"32","河海大学绿帆环保协会","118.793","31.9175","江苏","南京市","江宁区"
"33","东南大学绿带环保协会","118.818","31.8925","江苏","南京市","江宁区"
"34","南京林业大学牧青社","118.82","32.0833","江苏","南京市","玄武区"
"41","磐石环境与能源研究所","116.56","40.1181","北京","北京市","顺义区"
"43","绿色和平","116.436","39.9399","北京","北京市","东城区"
"44","天津绿色之友","117.162","39.111","天津","天津市","南开区"
"45","自然之友","116.39","39.9793","北京","北京市","朝阳区"
"48","自然大学","116.397","39.9855","北京","北京市","朝阳区"
"49","大学生绿色营","116.316","39.9977","北京","北京市","海淀区"
"58","WWF","116.408","39.918","北京","北京市","东城区"
"59","绿满江淮","117.243","31.8391","安徽","合肥市","蜀山区"
"61","天下溪","116.422","40.0687","北京","北京市","昌平区"
"66","绿色龙江","126.563","45.8123","黑龙江","哈尔滨市","松北区"
"67","珲春天和东北虎保护协会","130.356","42.8691","吉林","延边州","珲春市"
"68","通榆环保志愿者协会","122.137","45.0286","吉林","白城市","通榆县"
"69","黑嘴鸥保护协会","122.069","41.1267","辽宁","盘锦市","兴隆台区"
"70","蔚然大连","121.565","38.9792","辽宁","大连市","甘井子区"
"73","绿家园（北京）","116.429","39.9536","北京","北京市","东城区"
"75","北京地球村","116.391","39.9796","北京","北京市","朝阳区"
"77","山水自然保护中心","116.316","39.9977","北京","北京市","海淀区"
"79","公众环境研究中心","116.445","39.9153","北京","北京市","朝阳区"
"81","CYCAN","116.463","39.9982","北京","北京市","朝阳区"
"86","芜湖生态中心","118.394","31.318","安徽","芜湖市","弋江区"
"87","绿色江南","120.787","31.3511","江苏","苏州市","工业园区"
"89","上海绿洲","121.527","31.2197","上海","上海市","浦东新区"
"94","绿芽","112.569","37.8776","山西","太原市","迎泽区"
"96","阿拉善生态保护协会","116.49","39.9399","北京","北京市","朝阳区"
"100","皖青","118.387","31.2919","安徽","芜湖市","弋江区"
"101","爱芬环保","121.471","31.2678","上海","上海市","闸北区"
"102","上海仁渡","121.528","31.2197","上海","上海市","浦东新区"
"103","绿眼睛","120.704","27.9245","浙江","温州市","鹿城区"
"106","污染受害者法律帮助中心","116.358","39.9715","北京","北京市","海淀区"
"107","绿色吉林","125.259","43.8274","吉林","长春市","高新区"
"108","大连槐盟","121.535","38.9586","辽宁","大连市","甘井子区"
"111","晋青","112.572","37.9024","山西","太原市","杏花岭区"
"114","上海自然之友","121.366","31.1131","上海","上海市","闵行区(浦江镇)"
"118","上海野鸟会","121.492","31.227","上海","上海市","黄浦区"
"119","绿色北疆","119.755","49.217","内蒙古","呼伦贝尔市","海拉尔区"
"120","绿色盘锦","122.073","41.1239","辽宁","盘锦市","兴隆台区"
"124","大连野保","121.624","38.9218","辽宁","大连市","西岗区"
"125","绿色大学生论坛","116.42","40.0911","北京","北京市","昌平区"
"127","GEI","116.423","39.9018","北京","北京市","东城区"
"129","绿色太行","113.386","37.0886","山西","晋中市","左权县"
"133","IED","116.42","39.9234","北京","北京市","东城区"
"134","达尔问自然求知社","116.423","40.0069","北京","北京市","朝阳区"
"135","北京绿十字","116.431","39.9667","北京","北京市","东城区"
"136","杭州生态文化协会","120.174","30.3032","浙江","杭州市","下城区"
"137","杭州艾绿","120.137","30.2667","浙江","杭州市","西湖区"
"138","野性中国","116.348","39.9445","北京","北京市","西城区"
"139","绿色水网","120.707","28.0122","浙江","温州市","鹿城区"
"140","沧州野生动物救护中心","116.79","38.2921","河北","沧州市","运河区"
"155","中华女子学院绿色心愿环保协会","116.442","40.0006","北京","北京市","朝阳区"
"161","美国大自然保护协会","116.451","39.9153","北京","北京市","朝阳区"
"162","国际河流","116.413","39.9353","北京","北京市","东城区"
"168","国际野生生物保护学会","116.428","40.0061","北京","北京市","朝阳区"
"169","NRDC","116.473","39.9292","北京","北京市","朝阳区"
"170","保护国际","116.465","39.9384","北京","北京市","朝阳区"
"171","妇女与环境小组","116.415","39.9118","北京","北京市","东城区"
"172","北京观鸟会","116.476","39.9243","北京","北京市","朝阳区"
"174","万通公益基金会","116.464","39.9253","北京","北京市","朝阳区"
"175","SEE基金会","116.485","39.9383","北京","北京市","朝阳区"
"177","北林山诺会","116.353","40.0084","北京","北京市","海淀区"
"178","北京林业大学绿手指","116.351","40.0076","北京","北京市","海淀区"
"191","绿色雁翎","115.512","38.8722","河北","保定市","定兴县"
"192","北京猛禽救助中心","116.375","39.9712","北京","北京市","海淀区"
"193","环友科技","116.416","40.0154","北京","北京市","朝阳区"
"194","大海环保公社","116.405","39.9156","北京","北京市","东城区"
"195","曾经草原","116.402","39.9147","北京","北京市","东城区"
"196","瀚海沙","116.344","40.0982","北京","北京市","昌平区"
"197","北京水源保护基金会","116.85","40.3821","北京","北京市","密云县"
"198","橄榄绿环境文化传播中心","114.509","38.034","河北","石家庄市","桥西区"
"199","衡水市地球女儿环保志愿者协会","115.678","37.7452","河北","衡水市","桃城区"
"200","安徽绿色大学生论坛","117.265","31.8667","安徽","合肥市","肥西县"
"203","扬州大学绿行社","119.425","32.3856","江苏","扬州市","开发区"
"204","北交大绿色之家","116.349","39.9573","北京","北京市","海淀区"
"205","南开大学绿行","117.177","39.1093","天津","天津市","南开区"
"208","北工大自然爱好者","116.488","39.8838","北京","北京市","朝阳区"
"209","北化绿色生命","116.428","39.9777","北京","北京市","朝阳区"
"210","东北师范大学绿色动力环保协会","125.331","43.8543","吉林","长春市","朝阳区"
"211","吉林建筑工程学院环保青年社","125.414","43.8017","吉林","长春市","朝阳区"
"212","延大绿联","129.499","42.9168","吉林","延边州","延吉市"
"213","东北林业大学绿色使者志愿者协会","126.645","45.7266","黑龙江","哈尔滨市","香坊区"
"214","哈尔滨商业大学绿协","126.571","45.8245","黑龙江","哈尔滨市","松北区"
"215","八一农垦大学绿谷之星环保协会","125.175","46.5933","黑龙江","大庆市","龙凤区"
"217","中国药科大学百里纷兰环保协会","118.925","31.902","江苏","南京市","江宁区"
"218","浙江大学学生绿之源协会","120.147","30.2787","浙江","杭州市","西湖区"
"219","中科大NPA","117.275","31.843","安徽","合肥市","蜀山区"
"225","河北电视台绿家园","114.471","38.0408","河北","石家庄市","桥西区"
"235","河北绿色知音","114.505","38.1359","河北","石家庄市","新华区"
"236","地球卫士","113.296","40.108","山西","大同市","城区"
"237","上海根与芽","121.488","31.2368","上海","上海市","黄浦区"
"238","江苏南京紫金山环保志愿大队","118.799","32.0347","江苏","南京市","白下区"
"239","无锡市地球卫士环境文化促进会","120.32","31.5844","江苏","无锡市","南长区"
"240","台州市环保志愿者协会","121.287","28.6572","浙江","台州市","黄岩区"
"242","伯尔基金会","116.445","39.9389","北京","北京市","东城区"
"246","清水同盟 ","116.441","39.9684","北京","北京市","朝阳区"
"247","CNature ","116.499","39.9936","北京","北京市","朝阳区"
"248","IFCE","116.384","39.9998","北京","北京市","朝阳区"
"249","蓝月亮基金","116.425","39.9364","北京","北京市","东城区"
"251","美国环保协会中国项目办公室","116.427","39.9547","北京","北京市","东城区"
"252","美国野生救援协会","116.451","39.9153","北京","北京市","朝阳区"
"253","湿地国际-中国办事处","116.397","39.9752","北京","北京市","西城区"
"254","太平洋环境组织","116.395","39.9165","北京","北京市","东城区"
"255","铁匠学院","116.449","39.9424","北京","北京市","东城区"
"256","中外对话","116.315","39.9868","北京","北京市","海淀区"
"257","森林管理委员会中国","116.438","39.9262","北京","北京市","东城区"
"258","气候组织","116.44","39.9661","北京","北京市","朝阳区"
"259","能源基金会北京办事处","116.448","39.9149","北京","北京市","朝阳区"
"270","金华绿色之友","119.659","29.1245","浙江","金华市","婺城区"
"274","大连市环保志愿者协会","121.602","38.8923","辽宁","大连市","沙河口区"
"275","永嘉县绿色环保志愿者协会","120.703","28.1631","浙江","温州市","永嘉县"
"277","生态和平亚洲","116.355","40.0395","北京","北京市","海淀区"
"278","内蒙古巴彦淖尔市乌拉特前旗博雅文化协会","108.658","40.7379","内蒙古","巴彦淖尔市","乌拉特前旗"
"279","富群环境研究院","116.393","39.9834","北京","北京市","朝阳区"
"282","上海鸟哨 ","121.642","31.5826","上海","上海市","崇明县"
"283","吴江蓝天环保协会 ","120.649","31.1477","江苏","苏州市","吴江市"
"285","山西省青少年生态环保社团联盟 ","112.583","37.9019","山西","太原市","杏花岭区"
"294","爱思创新 ","116.341","39.98","北京","北京市","海淀区"
"295","绿色三山 ","119.454","32.2116","江苏","镇江市","京口区"
"300","江苏野鸟会 ","119.42","32.4","江苏","扬州市","开发区"
"305","哈工大绿协","126.639","45.7536","黑龙江","哈尔滨市","南岗区"
"307","内蒙古大学绿色先锋 ","111.706","40.8208","内蒙古","呼和浩特市","赛罕区"
"309","河北师大绿色方舟 ","114.534","38.0477","河北","石家庄市","长安区"
"311","乐亭野生动物保护协会","118.952","39.3669","河北","唐山市","乐亭县"
"313","绿唐高校环保联盟","118.173","39.6822","河北","唐山市","路北区"
"316","牡丹江环保践行社","129.569","44.5963","黑龙江","牡丹江市","爱民区"
"318","黑豹野生动物保护站","115.601","39.6386","北京","北京市","房山区"
"322","魔法猫ECO手工坊 ","116.355","39.9481","北京","北京市","西城区"
"324","北京三生环境与发展研究所","116.322","39.9936","北京","北京市","海淀区"
"325","影像生物多样性调查所","116.415","40.0535","北京","北京市","朝阳区"
"326","合肥善水","117.297","31.8658","安徽","合肥市","庐阳区"
"330","河北大学绿色生命环境发展协会","115.524","38.8791","河北","保定市","北市区"
"333","常州高校环保联盟","119.982","31.8141","江苏","常州市","钟楼区"
"336","青年环境评论 ","116.44","39.9277","北京","北京市","东城区"
"337","燕山学堂 ","116.853","40.6099","北京","北京市","密云县"
"338","SWNE自然教育工作室 ","121.542","31.2778","上海","上海市","杨浦区"
"430","山西大学环境保护协会","112.593","37.8104","山西","太原市","迎泽区"
"431","山大工程地球村环保协会","112.603","37.8739","山西","太原市","迎泽区"
"432","山西大学商务学院绿色家园","112.669","37.7486","山西","太原市","小店区"
"433","太原理工大学绿协","112.53","37.8642","山西","太原市","万柏林区"
"454","山西大学青年志愿者服务中心协会","112.594","37.8077","山西","太原市","迎泽区"
"473","太原理工大学环保协会","112.527","37.8677","山西","太原市","万柏林区"
"474","太原科技大学环保志愿者协会","112.498","37.8834","山西","太原市","万柏林区"
"475","太原科技大学绿色环保协会","112.498","37.8834","山西","太原市","万柏林区"
"476","太原科技大学绿色营","112.498","37.8834","山西","太原市","万柏林区"
"477","太原科技大学华科学院人与自然协会","112.516","37.8034","山西","太原市","万柏林区"
"526","长春大学绿色燎原环保协会","125.328","43.8387","吉林","长春市","南关区"
